CP,Colonia,RACH-F,RAN-F,RAT-F,RDV-F,RCV-F,RACH-S,RAN-S,RAT-S,RDV-S,RCV-S,Fecha,Periodo
37390,Los Fresnos,0,2,0,0,0,0,0,4,2,2,11/2024,NOV-DEC-24
37390,Los Fresnos,0,0,0,0,1,0,0,1,0,0,12/2024,NOV-DEC-24
37266,Los Gavilanes,0,0,0,0,0,0,0,2,0,0,11/2024,NOV-DEC-24
37266,Los Gavilanes,0,0,0,0,0,0,1,2,0,1,12/2024,NOV-DEC-24
37544,Los Héroes León,0,0,0,0,0,2,6,4,0,2,11/2024,NOV-DEC-24
37544,Los Héroes León,1,0,0,0,0,1,0,1,0,1,12/2024,NOV-DEC-24
37683,Los Jacales (La Loma),0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37683,Los Jacales (La Loma),0,0,0,0,0,1,1,0,0,1,12/2024,NOV-DEC-24
37446,Los Laureles,0,2,0,0,0,0,0,2,0,2,11/2024,NOV-DEC-24
37446,Los Laureles,0,0,0,0,0,0,0,0,0,1,12/2024,NOV-DEC-24
37448,Los Limones,0,0,0,0,0,0,0,0,0,2,11/2024,NOV-DEC-24
37448,Los Limones,0,0,0,0,0,0,0,1,1,0,12/2024,NOV-DEC-24
37680,Los López,0,0,0,0,0,0,2,0,0,2,11/2024,NOV-DEC-24
37680,Los López,0,0,0,1,0,0,0,1,0,2,12/2024,NOV-DEC-24
37100,Los Mezquites,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37100,Los Mezquites,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37219,Los Murales,0,0,0,0,0,0,0,4,0,4,11/2024,NOV-DEC-24
37219,Los Murales,0,0,0,0,1,1,2,0,0,2,12/2024,NOV-DEC-24
37219,Los Murales II,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37219,Los Murales II,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37210,Los Naranjos,6,0,0,2,0,2,0,2,0,2,11/2024,NOV-DEC-24
37210,Los Naranjos,0,0,0,0,0,1,0,0,0,1,12/2024,NOV-DEC-24
37410,Los Olivos,2,0,0,0,0,0,0,2,0,0,11/2024,NOV-DEC-24
37410,Los Olivos,0,0,0,0,0,0,0,1,1,2,12/2024,NOV-DEC-24
37683,Los Olivos (El Nuevo Paraíso),0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37683,Los Olivos (El Nuevo Paraíso),0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37328,Los Paraísos,2,0,0,0,0,0,0,0,2,0,11/2024,NOV-DEC-24
37328,Los Paraísos,0,1,0,1,1,0,2,1,1,0,12/2024,NOV-DEC-24
37269,Los Pinitos,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37269,Los Pinitos,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37490,Los Pinos,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37490,Los Pinos,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37217,Los Pirules,0,0,0,0,0,0,2,0,0,0,11/2024,NOV-DEC-24
37217,Los Pirules,0,0,0,0,0,0,1,0,2,1,12/2024,NOV-DEC-24
37258,Los Portones,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37258,Los Portones,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37688,Los Ramírez,0,0,0,0,2,0,0,0,0,0,11/2024,NOV-DEC-24
37688,Los Ramírez,0,0,0,1,2,0,0,0,0,0,12/2024,NOV-DEC-24
37683,Los Sauces,2,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37683,Los Sauces,0,1,0,0,1,0,0,0,0,2,12/2024,NOV-DEC-24
37125,Los Sauces del Moral,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37125,Los Sauces del Moral,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37687,Los Vallejo,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37687,Los Vallejo,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37470,Lourdes,4,0,0,0,0,2,0,0,0,0,11/2024,NOV-DEC-24
37470,Lourdes,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37680,Loza de los Padres,0,0,0,0,0,0,0,2,0,0,11/2024,NOV-DEC-24
37680,Loza de los Padres,0,0,0,0,0,1,0,0,0,0,12/2024,NOV-DEC-24
37670,Lucio Blanco (Los Gavilanes),0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37670,Lucio Blanco (Los Gavilanes),0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37107,Luz de la Presa,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37107,Luz de la Presa,0,0,0,0,0,0,0,1,0,1,12/2024,NOV-DEC-24
37109,Luz del Parque,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37109,Luz del Parque,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37548,Luz del Refugio,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37548,Luz del Refugio,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37010,Luz María Diaz Infante,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37010,Luz María Diaz Infante,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37208,Lyrata Residencial,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37208,Lyrata Residencial,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37299,Magisterial,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37299,Magisterial,0,0,0,0,0,1,0,0,0,1,12/2024,NOV-DEC-24
37564,Maguro A.C.,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37564,Maguro A.C.,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37667,Malagana (San Antonio del Monte),0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37667,Malagana (San Antonio del Monte),1,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37219,Manantiales,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37219,Manantiales,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37238,Maravillas,0,0,0,0,0,0,0,0,0,2,11/2024,NOV-DEC-24
37238,Maravillas,0,0,0,0,0,0,0,1,0,1,12/2024,NOV-DEC-24
37238,Maravillas II,0,0,0,0,0,0,0,2,0,0,11/2024,NOV-DEC-24
37238,Maravillas II,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37238,Maravillas III,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37238,Maravillas III,0,1,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37547,Marbella,0,0,0,0,2,0,0,0,0,0,11/2024,NOV-DEC-24
37547,Marbella,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37547,Marbella II,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37547,Marbella II,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37125,Marfil,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37125,Marfil,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37549,María de La Luz,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37549,María de La Luz,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37550,María Dolores,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37550,María Dolores,0,0,0,0,0,0,0,1,0,1,12/2024,NOV-DEC-24
37295,Marroka Residencial,0,0,0,0,2,0,0,0,0,0,11/2024,NOV-DEC-24
37295,Marroka Residencial,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37295,Marsol,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37295,Marsol,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37238,Medina,0,0,0,0,0,0,0,2,2,2,11/2024,NOV-DEC-24
37238,Medina,0,0,0,0,0,1,1,2,0,2,12/2024,NOV-DEC-24
37530,Mega Price,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37530,Mega Price,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37697,Mesa de Ibarrilla,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37697,Mesa de Ibarrilla,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37207,Mesitas del Consuelo,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37207,Mesitas del Consuelo,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37545,Mezquital 2000,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37545,Mezquital 2000,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37545,Mezquital de Jerez,0,0,0,0,0,0,0,0,2,0,11/2024,NOV-DEC-24
37545,Mezquital de Jerez,0,0,0,0,0,0,0,0,1,0,12/2024,NOV-DEC-24
37299,Mezquital del Carmen,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37299,Mezquital del Carmen,0,0,0,0,0,0,0,1,1,0,12/2024,NOV-DEC-24
37240,Michoacán,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37240,Michoacán,0,0,0,0,0,0,0,1,0,1,12/2024,NOV-DEC-24
37427,Miguel de Cervantes Saavedra,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37427,Miguel de Cervantes Saavedra,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37487,Miguel Hidalgo,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37487,Miguel Hidalgo,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37687,Miguel Hidalgo Dos (El Bordo),0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37687,Miguel Hidalgo Dos (El Bordo),0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37353,Mineral de la Joya,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37353,Mineral de la Joya,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37426,Mirador de Arbide,0,2,0,0,2,0,2,0,0,0,11/2024,NOV-DEC-24
37426,Mirador de Arbide,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37138,Mirador de Gran Jardín,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37138,Mirador de Gran Jardín,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37204,Misión de La Florida,0,2,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37204,Misión de La Florida,0,1,0,0,1,0,0,0,0,0,12/2024,NOV-DEC-24
37355,Misión de La Joya,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37355,Misión de La Joya,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37279,Misión de La Luz,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37279,Misión de La Luz,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37179,Misión de La Presa,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37179,Misión de La Presa,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37218,Misión de San José,0,0,0,0,0,0,2,0,0,0,11/2024,NOV-DEC-24
37218,Misión de San José,0,0,1,0,2,1,0,1,0,1,12/2024,NOV-DEC-24
37218,Misión de San José 2a Secc,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37218,Misión de San José 2a Secc,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37296,Misión del Carmen,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37296,Misión del Carmen,0,0,0,0,0,1,0,0,0,0,12/2024,NOV-DEC-24
37219,Misión del Norte,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37219,Misión del Norte,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37128,Misión La Cañada,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37128,Misión La Cañada,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37353,Misión Santa Fe,0,0,0,0,0,2,0,0,0,0,11/2024,NOV-DEC-24
37353,Misión Santa Fe,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37328,Moderna,0,2,0,0,2,0,0,0,2,0,11/2024,NOV-DEC-24
37328,Moderna,0,0,0,0,0,0,0,0,1,0,12/2024,NOV-DEC-24
37355,Montaña del Sol de La Joya,0,0,0,0,0,2,0,0,0,0,11/2024,NOV-DEC-24
37355,Montaña del Sol de La Joya,0,0,0,0,0,0,0,0,0,1,12/2024,NOV-DEC-24
37436,Monte de Cristo,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37436,Monte de Cristo,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37685,Montebello,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37685,Montebello,0,0,0,0,0,0,1,0,0,0,12/2024,NOV-DEC-24
37547,Montolivo,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37547,Montolivo,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37438,Morelos (el Guaje),0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37438,Morelos (el Guaje),0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37544,Murano,0,0,0,0,0,2,0,0,0,0,11/2024,NOV-DEC-24
37544,Murano,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37683,Nápoles,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37683,Nápoles,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37289,Natura,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37289,Natura,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37549,Negrete,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37549,Negrete,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37289,Niza,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37289,Niza,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37689,Noria de Septién (San José de San Juan),0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37689,Noria de Septién (San José de San Juan),0,0,0,0,0,0,0,1,0,0,12/2024,NOV-DEC-24
37109,Norteña,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37109,Norteña,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37234,Nte. San Antonio del Alambrado,0,4,0,0,4,0,0,0,0,0,11/2024,NOV-DEC-24
37234,Nte. San Antonio del Alambrado,0,0,0,0,0,0,0,1,0,1,12/2024,NOV-DEC-24
37557,Nte. Santa María de Cementos,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37557,Nte. Santa María de Cementos,0,0,0,0,0,0,0,1,0,0,12/2024,NOV-DEC-24
37260,Nueva Candelaria,4,0,0,0,0,4,0,0,0,0,11/2024,NOV-DEC-24
37260,Nueva Candelaria,0,0,0,0,0,0,0,0,2,0,12/2024,NOV-DEC-24
37685,Nueva Colonia San Carlos,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37685,Nueva Colonia San Carlos,0,0,0,0,1,0,0,0,0,0,12/2024,NOV-DEC-24
37210,Nueva Santa Rosa de Lima,0,0,0,0,0,0,2,0,4,0,11/2024,NOV-DEC-24
37210,Nueva Santa Rosa de Lima,0,0,0,0,0,0,0,0,1,0,12/2024,NOV-DEC-24
37299,Nuevo Amanecer,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37299,Nuevo Amanecer,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37208,Nuevo León,0,0,0,0,2,0,0,0,0,0,11/2024,NOV-DEC-24
37208,Nuevo León,0,0,0,0,0,0,0,1,0,0,12/2024,NOV-DEC-24
37687,Nuevo Lindero,2,0,0,0,2,2,0,2,0,2,11/2024,NOV-DEC-24
37687,Nuevo Lindero,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37548,Nuevo Milenio,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37548,Nuevo Milenio,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37660,Nuevo Progreso,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37660,Nuevo Progreso,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37295,Nuevo San Nicolás,0,0,0,0,0,2,0,0,0,0,11/2024,NOV-DEC-24
37295,Nuevo San Nicolás,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37654,Nuevo Valle de Moreno,0,0,0,0,0,0,0,2,0,0,11/2024,NOV-DEC-24
37654,Nuevo Valle de Moreno,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37289,Oasis,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37289,Oasis,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37320,Obregón,4,2,0,2,4,4,8,14,0,18,11/2024,NOV-DEC-24
37320,Obregón,0,1,0,0,1,0,2,6,1,3,12/2024,NOV-DEC-24
37340,Obrera,0,0,0,0,0,0,0,8,0,0,11/2024,NOV-DEC-24
37340,Obrera,0,1,1,0,1,0,0,0,1,0,12/2024,NOV-DEC-24
37353,Observatorio,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37353,Observatorio,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37676,Ojo de Agua de los Reyes,0,0,0,0,0,2,0,0,0,0,11/2024,NOV-DEC-24
37676,Ojo de Agua de los Reyes,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37207,Once de Junio,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37207,Once de Junio,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37510,Oriental,0,0,0,2,0,0,0,2,2,2,11/2024,NOV-DEC-24
37510,Oriental,0,0,0,0,0,0,0,1,0,0,12/2024,NOV-DEC-24
37510,Oriental Anaya,0,0,0,0,0,0,0,2,2,0,11/2024,NOV-DEC-24
37510,Oriental Anaya,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37436,Ote. Monte de Cristo,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37436,Ote. Monte de Cristo,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37530,Ote. Villas Santa Julia,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37530,Ote. Villas Santa Julia,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37207,Palenque de Ibarrilla,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37207,Palenque de Ibarrilla,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37353,Palmas 2000,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37353,Palmas 2000,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37240,Palomares,0,2,0,0,2,0,0,2,0,0,11/2024,NOV-DEC-24
37240,Palomares,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37160,Panorama,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37160,Panorama,0,0,0,0,0,0,0,0,1,0,12/2024,NOV-DEC-24
37355,Paraíso de las Joyas,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37355,Paraíso de las Joyas,0,0,0,0,0,0,1,0,0,0,12/2024,NOV-DEC-24
37294,Paraíso Real,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37294,Paraíso Real,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37295,Parque Chapultepec,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37295,Parque Chapultepec,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37490,Parque Ecológico Santa Lucía,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37490,Parque Ecológico Santa Lucía,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37668,Parque Industrial Colinas de León,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37668,Parque Industrial Colinas de León,0,0,0,0,0,0,0,0,1,1,12/2024,NOV-DEC-24
37455,Parque Industrial La Trinidad,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37455,Parque Industrial La Trinidad,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37685,Parque Industrial León-Bajío,0,0,0,0,0,0,2,0,0,2,11/2024,NOV-DEC-24
37685,Parque Industrial León-Bajío,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37660,Parque Industrial San Pedro,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37660,Parque Industrial San Pedro,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37570,Parque La Noria,0,0,0,0,0,4,4,2,0,2,11/2024,NOV-DEC-24
37570,Parque La Noria,0,0,0,0,0,1,1,2,0,2,12/2024,NOV-DEC-24
37510,Parque Manzanares,0,0,0,0,2,0,2,0,2,2,11/2024,NOV-DEC-24
37510,Parque Manzanares,1,1,0,0,0,1,1,2,0,0,12/2024,NOV-DEC-24
37536,Parques de la Pradera,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37536,Parques de la Pradera,0,0,0,0,0,0,1,0,0,0,12/2024,NOV-DEC-24
37295,Parques de San Juan,0,0,0,0,0,2,2,0,0,2,11/2024,NOV-DEC-24
37295,Parques de San Juan,0,0,0,0,0,0,0,2,0,2,12/2024,NOV-DEC-24
37536,Parques del Sur,2,0,0,0,0,2,0,2,2,2,11/2024,NOV-DEC-24
37536,Parques del Sur,0,0,0,1,0,2,1,0,0,0,12/2024,NOV-DEC-24
37570,Parques del Sur V,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37570,Parques del Sur V,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37536,Paseo de la Pradera,0,0,0,0,0,0,0,0,2,0,11/2024,NOV-DEC-24
37536,Paseo de la Pradera,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37118,Paseo de las Moras,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37118,Paseo de las Moras,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37210,Paseo de los Naranjos,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37210,Paseo de los Naranjos,0,0,0,0,0,0,0,1,0,0,12/2024,NOV-DEC-24
37425,Paseos de Andalucía,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37425,Paseos de Andalucía,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37549,Paseos de La Castellana,0,0,0,0,0,2,2,2,0,2,11/2024,NOV-DEC-24
37549,Paseos de La Castellana,0,0,0,1,0,0,0,2,1,2,12/2024,NOV-DEC-24
37408,Paseos de la Cima,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37408,Paseos de la Cima,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37408,Paseos de La Cima Plus,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37408,Paseos de La Cima Plus,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37358,Paseos de la Fragua,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37358,Paseos de la Fragua,0,0,0,1,1,0,0,0,1,1,12/2024,NOV-DEC-24
37355,Paseos de La Joya,0,0,0,0,0,0,0,0,0,2,11/2024,NOV-DEC-24
37355,Paseos de La Joya,0,0,0,0,0,0,2,0,0,2,12/2024,NOV-DEC-24
37536,Paseos de la Pradera,0,0,0,0,0,0,0,0,2,0,11/2024,NOV-DEC-24
37536,Paseos de la Pradera,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37669,Paseos de las Torres,0,2,0,0,2,6,2,0,0,0,11/2024,NOV-DEC-24
37669,Paseos de las Torres,0,1,0,0,0,3,1,1,0,2,12/2024,NOV-DEC-24
37238,Paseos de Maravillas,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37238,Paseos de Maravillas,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37408,Paseos de Miravalle,0,0,0,0,0,2,0,0,0,0,11/2024,NOV-DEC-24
37408,Paseos de Miravalle,0,0,0,1,0,0,0,0,1,0,12/2024,NOV-DEC-24
37400,Paseos de San Ángel,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37400,Paseos de San Ángel,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37218,Paseos del Arroyo,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37218,Paseos del Arroyo,0,0,0,0,0,0,1,0,0,0,12/2024,NOV-DEC-24
37178,Paseos del Bosque,0,0,0,0,0,2,0,0,0,0,11/2024,NOV-DEC-24
37178,Paseos del Bosque,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37358,Paseos del Country,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37358,Paseos del Country,0,0,0,0,0,1,0,0,0,0,12/2024,NOV-DEC-24
37478,Paseos del Maurel,2,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37478,Paseos del Maurel,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37295,Paseos del Molino,0,0,0,0,0,0,2,2,0,4,11/2024,NOV-DEC-24
37295,Paseos del Molino,2,1,0,0,1,4,0,2,0,3,12/2024,NOV-DEC-24
37209,Paso del Río de los Castillo,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37209,Paso del Río de los Castillo,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37538,Pedregal de Jerez,0,2,0,0,2,0,0,0,0,0,11/2024,NOV-DEC-24
37538,Pedregal de Jerez,0,0,0,0,0,0,0,1,0,0,12/2024,NOV-DEC-24
37299,Pedregal de San Carlos,0,0,0,0,0,2,0,0,0,0,11/2024,NOV-DEC-24
37299,Pedregal de San Carlos,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37400,Pedregal de Satélite,0,0,0,0,0,0,0,2,0,2,11/2024,NOV-DEC-24
37400,Pedregal de Satélite,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37170,Pedregal del Campestre,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37170,Pedregal del Campestre,0,0,0,0,0,0,0,0,0,0,12/2024,NOV-DEC-24
37299,Pedregal del Carmen,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
37299,Pedregal del Carmen,0,1,0,0,0,0,0,1,0,1,12/2024,NOV-DEC-24
37296,Pedregal del Gigante,0,0,0,0,0,0,0,0,0,0,11/2024,NOV-DEC-24
